time,P,G(i),H_sun,T2m,WS10m,Int
20190602:2010,0.0,0.0,0.0,0.0,0.0,0.0
20190602:2110,0.0,0.0,0.0,0.0,0.0,0.0
20190602:2210,0.0,0.0,0.0,0.0,0.0,0.0
20190602:2310,0.0,0.0,0.0,0.0,0.0,0.0
20190603:0010,0.0,0.0,0.0,0.0,0.0,0.0
20190603:0110,0.0,0.0,0.0,0.0,0.0,0.0
20190603:0210,0.0,0.0,0.0,0.0,0.0,0.0
20190603:0310,0.0,0.0,0.0,0.0,0.0,0.0
20190603:0410,12.36,25.78,4.88,0.0,0.0,0.0
20190603:0510,83.03,128.75,15.87,0.0,0.0,0.0
20190603:0610,244.15,297.42,27.34,0.0,0.0,0.0
20190603:0710,443.34,521.69,39.05,0.0,0.0,0.0
20190603:0810,578.59,687.94,50.7,0.0,0.0,0.0
20190603:0910,654.43,790.01,61.77,0.0,0.0,0.0
20190603:1010,790.57,980.52,70.79,0.0,0.0,0.0
20190603:1110,815.94,1018.04,73.61,0.0,0.0,0.0
20190603:1210,790.19,978.24,67.69,0.0,0.0,0.0
20190603:1310,701.51,850.41,57.56,0.0,0.0,0.0
20190603:1410,574.23,680.97,46.17,0.0,0.0,0.0
20190603:1510,397.54,471.1,34.45,0.0,0.0,0.0
20190603:1610,187.83,248.16,22.81,0.0,0.0,0.0
20190603:1710,31.66,59.52,11.49,0.0,0.0,0.0
20190603:1810,0.0,0.0,0.0,0.0,0.0,0.0
20190603:1910,0.0,0.0,0.0,0.0,0.0,0.0
20190603:2010,0.0,0.0,0.0,0.0,0.0,0.0
20190603:2110,0.0,0.0,0.0,0.0,0.0,0.0
20190603:2210,0.0,0.0,0.0,0.0,0.0,0.0
20190603:2310,0.0,0.0,0.0,0.0,0.0,0.0
20190604:0010,0.0,0.0,0.0,0.0,0.0,0.0
20190604:0110,0.0,0.0,0.0,0.0,0.0,0.0
20190604:0210,0.0,0.0,0.0,0.0,0.0,0.0
20190604:0310,0.0,0.0,0.0,0.0,0.0,0.0
20190604:0410,8.44,20.26,4.93,0.0,0.0,0.0
20190604:0510,85.82,117.68,15.91,0.0,0.0,0.0
20190604:0610,256.96,314.86,27.38,0.0,0.0,0.0
20190604:0710,410.72,482.63,39.08,0.0,0.0,0.0
20190604:0810,621.34,742.09,50.74,0.0,0.0,0.0
20190604:0910,716.13,872.44,61.82,0.0,0.0,0.0
20190604:1010,792.94,983.74,70.88,0.0,0.0,0.0
20190604:1110,803.05,999.38,73.73,0.0,0.0,0.0
20190604:1210,728.16,891.67,67.8,0.0,0.0,0.0
20190604:1310,562.89,670.19,57.66,0.0,0.0,0.0
20190604:1410,545.96,645.87,46.26,0.0,0.0,0.0
20190604:1510,373.86,442.14,34.55,0.0,0.0,0.0
20190604:1610,186.61,243.92,22.91,0.0,0.0,0.0
20190604:1710,38.15,65.78,11.6,0.0,0.0,0.0
20190604:1810,0.0,0.0,0.0,0.0,0.0,0.0
20190604:1910,0.0,0.0,0.0,0.0,0.0,0.0
20190604:2010,0.0,0.0,0.0,0.0,0.0,0.0
20190604:2110,0.0,0.0,0.0,0.0,0.0,0.0
20190604:2210,0.0,0.0,0.0,0.0,0.0,0.0
20190604:2310,0.0,0.0,0.0,0.0,0.0,0.0
20190605:0010,0.0,0.0,0.0,0.0,0.0,0.0
20190605:0110,0.0,0.0,0.0,0.0,0.0,0.0
20190605:0210,0.0,0.0,0.0,0.0,0.0,0.0
20190605:0310,0.0,0.0,0.0,0.0,0.0,0.0
20190605:0410,10.37,23.02,4.97,0.0,0.0,0.0
20190605:0510,85.11,128.85,15.94,0.0,0.0,0.0
20190605:0610,268.91,331.19,27.41,0.0,0.0,0.0
20190605:0710,475.51,560.81,39.11,0.0,0.0,0.0
20190605:0810,639.58,765.8,50.77,0.0,0.0,0.0
20190605:0910,741.81,908.04,61.86,0.0,0.0,0.0
20190605:1010,807.74,1005.57,70.95,0.0,0.0,0.0
20190605:1110,826.36,1033.79,73.85,0.0,0.0,0.0
20190605:1210,796.47,987.75,67.91,0.0,0.0,0.0
20190605:1310,711.13,863.72,57.76,0.0,0.0,0.0
20190605:1410,583.34,692.69,46.36,0.0,0.0,0.0
20190605:1510,402.16,476.64,34.64,0.0,0.0,0.0
20190605:1610,192.07,255.15,23.0,0.0,0.0,0.0
20190605:1710,31.38,60.44,11.7,0.0,0.0,0.0
20190605:1810,0.0,0.0,0.0,0.0,0.0,0.0
20190605:1910,0.0,0.0,0.0,0.0,0.0,0.0
20190605:2010,0.0,0.0,0.0,0.0,0.0,0.0
20190605:2110,0.0,0.0,0.0,0.0,0.0,0.0
20190605:2210,0.0,0.0,0.0,0.0,0.0,0.0
20190605:2310,0.0,0.0,0.0,0.0,0.0,0.0
20190606:0010,0.0,0.0,0.0,0.0,0.0,0.0
20190606:0110,0.0,0.0,0.0,0.0,0.0,0.0
20190606:0210,0.0,0.0,0.0,0.0,0.0,0.0
20190606:0310,0.0,0.0,0.0,0.0,0.0,0.0
20190606:0410,13.72,27.63,5.01,0.0,0.0,0.0
20190606:0510,79.29,127.49,15.97,0.0,0.0,0.0
20190606:0610,267.96,330.88,27.43,0.0,0.0,0.0
20190606:0710,463.28,545.82,39.13,0.0,0.0,0.0
20190606:0810,623.02,744.13,50.79,0.0,0.0,0.0
20190606:0910,711.91,866.73,61.9,0.0,0.0,0.0
20190606:1010,608.81,732.28,71.02,0.0,0.0,0.0
20190606:1110,695.78,849.05,73.96,0.0,0.0,0.0
20190606:1210,467.79,553.33,68.02,0.0,0.0,0.0
20190606:1310,451.14,531.86,57.86,0.0,0.0,0.0
20190606:1410,421.29,494.6,46.45,0.0,0.0,0.0
20190606:1510,219.22,261.41,34.73,0.0,0.0,0.0
20190606:1610,145.36,181.85,23.09,0.0,0.0,0.0
20190606:1710,42.23,70.0,11.79,0.0,0.0,0.0
20190606:1810,0.0,0.0,0.0,0.0,0.0,0.0
20190606:1910,0.0,0.0,0.0,0.0,0.0,0.0
20190606:2010,0.0,0.0,0.0,0.0,0.0,0.0
20190606:2110,0.0,0.0,0.0,0.0,0.0,0.0
20190606:2210,0.0,0.0,0.0,0.0,0.0,0.0
20190606:2310,0.0,0.0,0.0,0.0,0.0,0.0
20190607:0010,0.0,0.0,0.0,0.0,0.0,0.0
20190607:0110,0.0,0.0,0.0,0.0,0.0,0.0
20190607:0210,0.0,0.0,0.0,0.0,0.0,0.0
20190607:0310,0.0,0.0,0.0,0.0,0.0,0.0
20190607:0410,13.04,26.7,5.04,0.0,0.0,0.0
20190607:0510,82.76,129.03,16.0,0.0,0.0,0.0
20190607:0610,267.7,330.14,27.45,0.0,0.0,0.0
20190607:0710,465.06,548.16,39.15,0.0,0.0,0.0
20190607:0810,636.89,762.17,50.81,0.0,0.0,0.0
20190607:0910,742.2,908.28,61.94,0.0,0.0,0.0
20190607:1010,801.03,995.65,71.09,0.0,0.0,0.0
20190607:1110,812.52,1013.57,74.06,0.0,0.0,0.0
20190607:1210,791.18,980.1,68.12,0.0,0.0,0.0
20190607:1310,706.5,857.49,57.95,0.0,0.0,0.0
20190607:1410,571.1,677.35,46.54,0.0,0.0,0.0
20190607:1510,395.32,468.12,34.82,0.0,0.0,0.0
20190607:1610,191.08,249.67,23.18,0.0,0.0,0.0
20190607:1710,38.87,67.72,11.88,0.0,0.0,0.0
20190607:1810,0.0,0.0,0.0,0.0,0.0,0.0
20190607:1910,0.0,0.0,0.0,0.0,0.0,0.0
20190607:2010,0.0,0.0,0.0,0.0,0.0,0.0
20190607:2110,0.0,0.0,0.0,0.0,0.0,0.0
20190607:2210,0.0,0.0,0.0,0.0,0.0,0.0
20190607:2310,0.0,0.0,0.0,0.0,0.0,0.0
20190608:0010,0.0,0.0,0.0,0.0,0.0,0.0
20190608:0110,0.0,0.0,0.0,0.0,0.0,0.0
20190608:0210,0.0,0.0,0.0,0.0,0.0,0.0
20190608:0310,0.0,0.0,0.0,0.0,0.0,0.0
20190608:0410,13.72,27.63,5.07,0.0,0.0,0.0
20190608:0510,83.74,128.37,16.02,0.0,0.0,0.0
20190608:0610,265.54,327.31,27.47,0.0,0.0,0.0
20190608:0710,464.28,547.16,39.16,0.0,0.0,0.0
20190608:0810,615.26,734.41,50.83,0.0,0.0,0.0
20190608:0910,727.92,888.52,61.96,0.0,0.0,0.0
20190608:1010,793.52,984.6,71.15,0.0,0.0,0.0
20190608:1110,812.29,1012.82,74.16,0.0,0.0,0.0
20190608:1210,776.47,959.07,68.22,0.0,0.0,0.0
20190608:1310,696.66,844.11,58.04,0.0,0.0,0.0
20190608:1410,568.56,674.01,46.62,0.0,0.0,0.0
20190608:1510,393.72,466.11,34.91,0.0,0.0,0.0
20190608:1610,191.02,249.25,23.27,0.0,0.0,0.0
20190608:1710,41.87,70.61,11.97,0.0,0.0,0.0
20190608:1810,0.0,0.0,0.0,0.0,0.0,0.0
20190608:1910,0.0,0.0,0.0,0.0,0.0,0.0
20190608:2010,0.0,0.0,0.0,0.0,0.0,0.0
20190608:2110,0.0,0.0,0.0,0.0,0.0,0.0
20190608:2210,0.0,0.0,0.0,0.0,0.0,0.0
20190608:2310,0.0,0.0,0.0,0.0,0.0,0.0
20190609:0010,0.0,0.0,0.0,0.0,0.0,0.0
20190609:0110,0.0,0.0,0.0,0.0,0.0,0.0
20190609:0210,0.0,0.0,0.0,0.0,0.0,0.0
20190609:0310,0.0,0.0,0.0,0.0,0.0,0.0
20190609:0410,14.4,28.55,5.09,0.0,0.0,0.0
20190609:0510,82.55,129.11,16.03,0.0,0.0,0.0
20190609:0610,269.73,333.25,27.48,0.0,0.0,0.0
20190609:0710,466.07,549.49,39.17,0.0,0.0,0.0
20190609:0810,623.47,745.25,50.84,0.0,0.0,0.0
20190609:0910,733.73,896.95,61.99,0.0,0.0,0.0
20190609:1010,795.55,988.05,71.2,0.0,0.0,0.0
20190609:1110,814.32,1016.31,74.25,0.0,0.0,0.0
20190609:1210,790.11,978.84,68.32,0.0,0.0,0.0
20190609:1310,709.21,861.3,58.13,0.0,0.0,0.0
20190609:1410,585.38,695.31,46.71,0.0,0.0,0.0
20190609:1510,407.17,482.53,34.99,0.0,0.0,0.0
20190609:1610,194.8,254.7,23.35,0.0,0.0,0.0
20190609:1710,42.51,71.77,12.06,0.0,0.0,0.0
20190609:1810,0.0,0.0,0.0,0.0,0.0,0.0
20190609:1910,0.0,0.0,0.0,0.0,0.0,0.0
20190609:2010,0.0,0.0,0.0,0.0,0.0,0.0
20190609:2110,0.0,0.0,0.0,0.0,0.0,0.0
20190609:2210,0.0,0.0,0.0,0.0,0.0,0.0
20190609:2310,0.0,0.0,0.0,0.0,0.0,0.0
20190610:0010,0.0,0.0,0.0,0.0,0.0,0.0
20190610:0110,0.0,0.0,0.0,0.0,0.0,0.0
20190610:0210,0.0,0.0,0.0,0.0,0.0,0.0
20190610:0310,0.0,0.0,0.0,0.0,0.0,0.0
20190610:0410,14.4,28.55,5.11,0.0,0.0,0.0
20190610:0510,79.42,128.06,16.04,0.0,0.0,0.0
20190610:0610,266.15,328.13,27.48,0.0,0.0,0.0
20190610:0710,469.38,553.51,39.18,0.0,0.0,0.0
20190610:0810,628.78,751.95,50.85,0.0,0.0,0.0
20190610:0910,733.28,896.3,62.0,0.0,0.0,0.0
20190610:1010,795.13,987.41,71.25,0.0,0.0,0.0
20190610:1110,822.39,1028.02,74.34,0.0,0.0,0.0
20190610:1210,782.53,968.14,68.41,0.0,0.0,0.0
20190610:1310,699.35,848.2,58.21,0.0,0.0,0.0
20190610:1410,575.22,682.7,46.79,0.0,0.0,0.0
20190610:1510,387.12,457.92,35.07,0.0,0.0,0.0
20190610:1610,194.7,253.77,23.44,0.0,0.0,0.0
20190610:1710,40.42,70.53,12.14,0.0,0.0,0.0
20190610:1810,0.0,0.0,0.0,0.0,0.0,0.0
20190610:1910,0.0,0.0,0.0,0.0,0.0,0.0
20190610:2010,0.0,0.0,0.0,0.0,0.0,0.0
20190610:2110,0.0,0.0,0.0,0.0,0.0,0.0
20190610:2210,0.0,0.0,0.0,0.0,0.0,0.0
20190610:2310,0.0,0.0,0.0,0.0,0.0,0.0
20190611:0010,0.0,0.0,0.0,0.0,0.0,0.0
20190611:0110,0.0,0.0,0.0,0.0,0.0,0.0
20190611:0210,0.0,0.0,0.0,0.0,0.0,0.0
20190611:0310,0.0,0.0,0.0,0.0,0.0,0.0
20190611:0410,9.07,21.18,5.12,0.0,0.0,0.0
20190611:0510,13.78,27.71,16.05,0.0,0.0,0.0
20190611:0610,170.47,207.88,27.48,0.0,0.0,0.0
20190611:0710,457.1,538.62,39.18,0.0,0.0,0.0
20190611:0810,623.99,745.75,50.85,0.0,0.0,0.0
20190611:0910,738.05,902.56,62.02,0.0,0.0,0.0
20190611:1010,801.24,996.01,71.28,0.0,0.0,0.0
20190611:1110,812.2,1013.05,74.42,0.0,0.0,0.0
20190611:1210,780.82,965.56,68.49,0.0,0.0,0.0
20190611:1310,687.29,832.01,58.29,0.0,0.0,0.0
20190611:1410,562.78,667.13,46.86,0.0,0.0,0.0
20190611:1510,354.4,418.38,35.14,0.0,0.0,0.0
20190611:1610,178.25,223.99,23.51,0.0,0.0,0.0
20190611:1710,38.3,58.32,12.22,0.0,0.0,0.0
20190611:1810,0.0,0.0,0.0,0.0,0.0,0.0
20190611:1910,0.0,0.0,0.0,0.0,0.0,0.0
20190611:2010,0.0,0.0,0.0,0.0,0.0,0.0
20190611:2110,0.0,0.0,0.0,0.0,0.0,0.0
20190611:2210,0.0,0.0,0.0,0.0,0.0,0.0
20190611:2310,0.0,0.0,0.0,0.0,0.0,0.0
20190612:0010,0.0,0.0,0.0,0.0,0.0,0.0
20190612:0110,0.0,0.0,0.0,0.0,0.0,0.0
20190612:0210,0.0,0.0,0.0,0.0,0.0,0.0
20190612:0310,0.0,0.0,0.0,0.0,0.0,0.0
20190612:0410,0.0,3.68,5.13,0.0,0.0,0.0
20190612:0510,85.05,116.18,16.05,0.0,0.0,0.0
20190612:0610,231.14,281.07,27.48,0.0,0.0,0.0
20190612:0710,291.54,343.32,39.17,0.0,0.0,0.0
20190612:0810,579.77,689.47,50.85,0.0,0.0,0.0
20190612:0910,715.8,872.05,62.02,0.0,0.0,0.0
20190612:1010,734.09,901.07,71.32,0.0,0.0,0.0
20190612:1110,799.91,994.95,74.49,0.0,0.0,0.0
20190612:1210,761.04,937.46,68.57,0.0,0.0,0.0
20190612:1310,352.4,414.31,58.37,0.0,0.0,0.0
20190612:1410,481.25,566.8,46.94,0.0,0.0,0.0
20190612:1510,383.12,452.95,35.22,0.0,0.0,0.0
20190612:1610,192.87,248.69,23.59,0.0,0.0,0.0
20190612:1710,48.97,77.88,12.3,0.0,0.0,0.0
20190612:1810,0.0,0.0,0.0,0.0,0.0,0.0
20190612:1910,0.0,0.0,0.0,0.0,0.0,0.0
20190612:2010,0.0,0.0,0.0,0.0,0.0,0.0
20190612:2110,0.0,0.0,0.0,0.0,0.0,0.0
20190612:2210,0.0,0.0,0.0,0.0,0.0,0.0
20190612:2310,0.0,0.0,0.0,0.0,0.0,0.0
20190613:0010,0.0,0.0,0.0,0.0,0.0,0.0
20190613:0110,0.0,0.0,0.0,0.0,0.0,0.0
20190613:0210,0.0,0.0,0.0,0.0,0.0,0.0
20190613:0310,0.0,0.0,0.0,0.0,0.0,0.0
20190613:0410,13.72,27.63,5.13,0.0,0.0,0.0
20190613:0510,76.03,125.91,16.05,0.0,0.0,0.0
20190613:0610,267.8,331.52,27.48,0.0,0.0,0.0
20190613:0710,466.52,550.09,39.17,0.0,0.0,0.0
20190613:0810,527.45,624.31,50.84,0.0,0.0,0.0
20190613:0910,711.59,866.56,62.03,0.0,0.0,0.0
20190613:1010,804.14,1000.02,71.34,0.0,0.0,0.0
20190613:1110,820.04,1024.37,74.55,0.0,0.0,0.0
20190613:1210,784.51,970.76,68.65,0.0,0.0,0.0
20190613:1310,712.29,865.38,58.44,0.0,0.0,0.0
20190613:1410,578.14,686.29,47.01,0.0,0.0,0.0
20190613:1510,401.98,475.88,35.29,0.0,0.0,0.0
20190613:1610,197.89,259.08,23.66,0.0,0.0,0.0
20190613:1710,38.85,70.36,12.37,0.0,0.0,0.0
20190613:1810,0.0,0.0,0.0,0.0,0.0,0.0
20190613:1910,0.0,0.0,0.0,0.0,0.0,0.0
20190613:2010,0.0,0.0,0.0,0.0,0.0,0.0
20190613:2110,0.0,0.0,0.0,0.0,0.0,0.0
20190613:2210,0.0,0.0,0.0,0.0,0.0,0.0
20190613:2310,0.0,0.0,0.0,0.0,0.0,0.0
20190614:0010,0.0,0.0,0.0,0.0,0.0,0.0
20190614:0110,0.0,0.0,0.0,0.0,0.0,0.0
20190614:0210,0.0,0.0,0.0,0.0,0.0,0.0
20190614:0310,0.0,0.0,0.0,0.0,0.0,0.0
20190614:0410,13.72,27.63,5.13,0.0,0.0,0.0
20190614:0510,71.45,125.11,16.04,0.0,0.0,0.0
20190614:0610,273.54,339.51,27.47,0.0,0.0,0.0
20190614:0710,478.84,565.33,39.15,0.0,0.0,0.0
20190614:0810,642.03,769.27,50.83,0.0,0.0,0.0
20190614:0910,752.38,922.85,62.02,0.0,0.0,0.0
20190614:1010,809.0,1007.85,71.36,0.0,0.0,0.0
20190614:1110,851.09,1070.53,74.61,0.0,0.0,0.0
20190614:1210,818.87,1020.42,68.72,0.0,0.0,0.0
20190614:1310,720.43,876.98,58.51,0.0,0.0,0.0
20190614:1410,594.26,706.94,47.08,0.0,0.0,0.0
20190614:1510,415.71,492.7,35.36,0.0,0.0,0.0
20190614:1610,202.59,265.79,23.73,0.0,0.0,0.0
20190614:1710,46.1,76.87,12.44,0.0,0.0,0.0
20190614:1810,0.0,0.0,0.0,0.0,0.0,0.0
20190614:1910,0.0,0.0,0.0,0.0,0.0,0.0
20190614:2010,0.0,0.0,0.0,0.0,0.0,0.0
20190614:2110,0.0,0.0,0.0,0.0,0.0,0.0
20190614:2210,0.0,0.0,0.0,0.0,0.0,0.0
20190614:2310,0.0,0.0,0.0,0.0,0.0,0.0
20190615:0010,0.0,0.0,0.0,0.0,0.0,0.0
20190615:0110,0.0,0.0,0.0,0.0,0.0,0.0
20190615:0210,0.0,0.0,0.0,0.0,0.0,0.0
20190615:0310,0.0,0.0,0.0,0.0,0.0,0.0
20190615:0410,0.0,3.68,5.12,0.0,0.0,0.0
20190615:0510,81.54,125.97,16.03,0.0,0.0,0.0
20190615:0610,222.01,269.95,27.45,0.0,0.0,0.0
20190615:0710,439.66,517.49,39.14,0.0,0.0,0.0
20190615:0810,606.55,722.89,50.82,0.0,0.0,0.0
20190615:0910,462.86,546.6,62.02,0.0,0.0,0.0
20190615:1010,774.58,957.17,71.38,0.0,0.0,0.0
20190615:1110,657.11,796.58,74.66,0.0,0.0,0.0
20190615:1210,767.24,945.63,68.78,0.0,0.0,0.0
20190615:1310,692.6,838.36,58.57,0.0,0.0,0.0
20190615:1410,559.2,662.26,47.14,0.0,0.0,0.0
20190615:1510,383.54,453.3,35.42,0.0,0.0,0.0
20190615:1610,192.74,247.46,23.79,0.0,0.0,0.0
20190615:1710,42.14,73.37,12.51,0.0,0.0,0.0
20190615:1810,0.0,0.0,0.0,0.0,0.0,0.0
20190615:1910,0.0,0.0,0.0,0.0,0.0,0.0
20190615:2010,0.0,0.0,0.0,0.0,0.0,0.0
20190615:2110,0.0,0.0,0.0,0.0,0.0,0.0
20190615:2210,0.0,0.0,0.0,0.0,0.0,0.0
20190615:2310,0.0,0.0,0.0,0.0,0.0,0.0
20190616:0010,0.0,0.0,0.0,0.0,0.0,0.0
20190616:0110,0.0,0.0,0.0,0.0,0.0,0.0
20190616:0210,0.0,0.0,0.0,0.0,0.0,0.0
20190616:0310,0.0,0.0,0.0,0.0,0.0,0.0
20190616:0410,11.03,23.94,5.11,0.0,0.0,0.0
20190616:0510,88.41,122.4,16.01,0.0,0.0,0.0
20190616:0610,194.49,236.14,27.43,0.0,0.0,0.0
20190616:0710,268.67,317.18,39.12,0.0,0.0,0.0
20190616:0810,573.26,681.32,50.8,0.0,0.0,0.0
20190616:0910,719.05,876.41,62.01,0.0,0.0,0.0
20190616:1010,754.53,929.57,71.38,0.0,0.0,0.0
20190616:1110,816.67,1019.15,74.71,0.0,0.0,0.0
20190616:1210,789.67,977.8,68.84,0.0,0.0,0.0
20190616:1310,696.61,844.28,58.63,0.0,0.0,0.0
20190616:1410,577.08,684.84,47.2,0.0,0.0,0.0
20190616:1510,392.17,463.72,35.48,0.0,0.0,0.0
20190616:1610,200.21,261.24,23.85,0.0,0.0,0.0
20190616:1710,39.29,71.74,12.57,0.0,0.0,0.0
20190616:1810,0.0,0.0,0.0,0.0,0.0,0.0
20190616:1910,0.0,0.0,0.0,0.0,0.0,0.0
20190616:2010,0.0,0.0,0.0,0.0,0.0,0.0
20190616:2110,0.0,0.0,0.0,0.0,0.0,0.0
20190616:2210,0.0,0.0,0.0,0.0,0.0,0.0
20190616:2310,0.0,0.0,0.0,0.0,0.0,0.0
20190617:0010,0.0,0.0,0.0,0.0,0.0,0.0
20190617:0110,0.0,0.0,0.0,0.0,0.0,0.0
20190617:0210,0.0,0.0,0.0,0.0,0.0,0.0
20190617:0310,0.0,0.0,0.0,0.0,0.0,0.0
20190617:0410,13.72,27.63,5.1,0.0,0.0,0.0
20190617:0510,75.38,123.62,15.99,0.0,0.0,0.0
20190617:0610,243.76,298.14,27.41,0.0,0.0,0.0
20190617:0710,445.88,525.11,39.09,0.0,0.0,0.0
20190617:0810,619.76,739.94,50.78,0.0,0.0,0.0
20190617:0910,703.29,855.03,61.99,0.0,0.0,0.0
20190617:1010,771.64,953.46,71.39,0.0,0.0,0.0
20190617:1110,803.75,1000.46,74.75,0.0,0.0,0.0
20190617:1210,783.93,969.53,68.9,0.0,0.0,0.0
20190617:1310,646.69,778.37,58.69,0.0,0.0,0.0
20190617:1410,564.93,669.68,47.26,0.0,0.0,0.0
20190617:1510,400.39,473.69,35.54,0.0,0.0,0.0
20190617:1610,198.77,257.58,23.91,0.0,0.0,0.0
20190617:1710,52.96,82.64,12.63,0.0,0.0,0.0
20190617:1810,0.0,0.0,0.0,0.0,0.0,0.0
20190617:1910,0.0,0.0,0.0,0.0,0.0,0.0
20190617:2010,0.0,0.0,0.0,0.0,0.0,0.0
20190617:2110,0.0,0.0,0.0,0.0,0.0,0.0
20190617:2210,0.0,0.0,0.0,0.0,0.0,0.0
20190617:2310,0.0,0.0,0.0,0.0,0.0,0.0
20190618:0010,0.0,0.0,0.0,0.0,0.0,0.0
20190618:0110,0.0,0.0,0.0,0.0,0.0,0.0
20190618:0210,0.0,0.0,0.0,0.0,0.0,0.0
20190618:0310,0.0,0.0,0.0,0.0,0.0,0.0
20190618:0410,13.72,27.63,5.08,0.0,0.0,0.0
20190618:0510,77.6,124.02,15.97,0.0,0.0,0.0
20190618:0610,259.47,321.15,27.38,0.0,0.0,0.0
20190618:0710,451.93,532.4,39.06,0.0,0.0,0.0
20190618:0810,574.49,682.6,50.75,0.0,0.0,0.0
20190618:0910,632.86,761.37,61.97,0.0,0.0,0.0
20190618:1010,722.18,884.37,71.38,0.0,0.0,0.0
20190618:1110,792.95,984.76,74.78,0.0,0.0,0.0
20190618:1210,778.2,961.29,68.95,0.0,0.0,0.0
20190618:1310,686.26,830.27,58.75,0.0,0.0,0.0
20190618:1410,560.59,664.17,47.31,0.0,0.0,0.0
20190618:1510,399.18,472.14,35.59,0.0,0.0,0.0
20190618:1610,198.07,255.77,23.97,0.0,0.0,0.0
20190618:1710,43.16,75.38,12.68,0.0,0.0,0.0
20190618:1810,0.0,0.0,0.0,0.0,0.0,0.0
20190618:1910,0.0,0.0,0.0,0.0,0.0,0.0
20190618:2010,0.0,0.0,0.0,0.0,0.0,0.0
20190618:2110,0.0,0.0,0.0,0.0,0.0,0.0
20190618:2210,0.0,0.0,0.0,0.0,0.0,0.0
20190618:2310,0.0,0.0,0.0,0.0,0.0,0.0
20190619:0010,0.0,0.0,0.0,0.0,0.0,0.0
20190619:0110,0.0,0.0,0.0,0.0,0.0,0.0
20190619:0210,0.0,0.0,0.0,0.0,0.0,0.0
20190619:0310,0.0,0.0,0.0,0.0,0.0,0.0
20190619:0410,13.72,27.63,5.05,0.0,0.0,0.0
20190619:0510,72.43,122.6,15.94,0.0,0.0,0.0
20190619:0610,263.0,325.94,27.35,0.0,0.0,0.0
20190619:0710,457.4,539.24,39.03,0.0,0.0,0.0
20190619:0810,593.02,706.33,50.72,0.0,0.0,0.0
20190619:0910,685.26,831.14,61.94,0.0,0.0,0.0
20190619:1010,761.38,939.42,71.37,0.0,0.0,0.0
20190619:1110,816.07,1018.62,74.8,0.0,0.0,0.0
20190619:1210,792.74,982.42,69.0,0.0,0.0,0.0
20190619:1310,694.05,841.23,58.8,0.0,0.0,0.0
20190619:1410,589.79,700.95,47.36,0.0,0.0,0.0
20190619:1510,415.22,491.72,35.65,0.0,0.0,0.0
20190619:1610,198.48,253.95,24.02,0.0,0.0,0.0
20190619:1710,33.96,68.83,12.73,0.0,0.0,0.0
20190619:1810,0.0,0.0,0.0,0.0,0.0,0.0
20190619:1910,0.0,0.0,0.0,0.0,0.0,0.0
20190619:2010,0.0,0.0,0.0,0.0,0.0,0.0
20190619:2110,0.0,0.0,0.0,0.0,0.0,0.0
20190619:2210,0.0,0.0,0.0,0.0,0.0,0.0
20190619:2310,0.0,0.0,0.0,0.0,0.0,0.0
20190620:0010,0.0,0.0,0.0,0.0,0.0,0.0
20190620:0110,0.0,0.0,0.0,0.0,0.0,0.0
20190620:0210,0.0,0.0,0.0,0.0,0.0,0.0
20190620:0310,0.0,0.0,0.0,0.0,0.0,0.0
20190620:0410,13.04,26.7,5.02,0.0,0.0,0.0
20190620:0510,69.13,122.32,15.91,0.0,0.0,0.0
20190620:0610,252.59,309.8,27.32,0.0,0.0,0.0
20190620:0710,407.96,479.91,39.0,0.0,0.0,0.0
20190620:0810,568.46,675.94,50.69,0.0,0.0,0.0
20190620:0910,725.82,886.75,61.91,0.0,0.0,0.0
20190620:1010,808.44,1007.36,71.35,0.0,0.0,0.0
20190620:1110,817.36,1021.75,74.82,0.0,0.0,0.0
20190620:1210,802.6,997.76,69.04,0.0,0.0,0.0
20190620:1310,730.35,890.89,58.84,0.0,0.0,0.0
20190620:1410,601.21,716.02,47.41,0.0,0.0,0.0
20190620:1510,423.13,501.41,35.69,0.0,0.0,0.0
20190620:1610,209.46,274.81,24.06,0.0,0.0,0.0
20190620:1710,34.66,70.14,12.78,0.0,0.0,0.0
20190620:1810,0.0,0.0,0.0,0.0,0.0,0.0
20190620:1910,0.0,0.0,0.0,0.0,0.0,0.0
20190620:2010,0.0,0.0,0.0,0.0,0.0,0.0
20190620:2110,0.0,0.0,0.0,0.0,0.0,0.0
20190620:2210,0.0,0.0,0.0,0.0,0.0,0.0
20190620:2310,0.0,0.0,0.0,0.0,0.0,0.0
20190621:0010,0.0,0.0,0.0,0.0,0.0,0.0
20190621:0110,0.0,0.0,0.0,0.0,0.0,0.0
20190621:0210,0.0,0.0,0.0,0.0,0.0,0.0
20190621:0310,0.0,0.0,0.0,0.0,0.0,0.0
20190621:0410,13.72,27.63,4.99,0.0,0.0,0.0
20190621:0510,74.56,122.17,15.87,0.0,0.0,0.0
20190621:0610,260.76,323.58,27.28,0.0,0.0,0.0
20190621:0710,465.41,548.92,38.96,0.0,0.0,0.0
20190621:0810,618.32,738.05,50.65,0.0,0.0,0.0
20190621:0910,734.39,897.01,61.88,0.0,0.0,0.0
20190621:1010,787.28,975.53,71.33,0.0,0.0,0.0
20190621:1110,811.97,1012.33,74.83,0.0,0.0,0.0
20190621:1210,785.78,972.3,69.07,0.0,0.0,0.0
20190621:1310,697.86,846.05,58.88,0.0,0.0,0.0
