index,lat,long,time,significant_wave_height,energy_wave_period,mean_wave_direction,wind_100m_u,wind_100m_v
95,38.29999923706055,14.5,2019-01-04 23:00:00,1.8235295,5.975954,354.8698,1.0033925,-5.644088
96,38.29999923706055,14.5,2019-01-05 00:00:00,1.8197268,5.9605713,354.60065,1.4263504,-5.903496
97,38.29999923706055,14.5,2019-01-05 01:00:00,1.8169382,5.931875,354.2546,1.609116,-6.1661167
98,38.29999923706055,14.5,2019-01-05 02:00:00,1.8442326,5.8844357,354.19418,1.4757869,-6.7841034
99,38.29999923706055,14.5,2019-01-05 03:00:00,1.87271,5.8597465,354.43036,0.95046043,-7.46591
100,38.29999923706055,14.5,2019-01-05 04:00:00,1.8767662,5.8707337,354.59515,0.064596176,-7.3965816
101,38.29999923706055,14.5,2019-01-05 05:00:00,2.1357672,6.2666664,354.49628,-0.09569836,-6.8024693
102,38.29999923706055,14.5,2019-01-05 06:00:00,2.085319,6.2564545,353.98547,0.258847,-6.2639112
103,38.29999923706055,14.5,2019-01-05 07:00:00,2.0574331,6.2347383,353.3373,0.7452235,-6.4544497
104,38.29999923706055,14.5,2019-01-05 08:00:00,2.06225,6.1900134,352.92535,1.0383477,-7.2101755
105,38.29999923706055,14.5,2019-01-05 09:00:00,2.0638554,6.1516223,352.57928,1.1916511,-7.887389
106,38.29999923706055,14.5,2019-01-05 10:00:00,1.990507,6.18187,351.8927,0.71376395,-6.866747
107,38.29999923706055,14.5,2019-01-05 11:00:00,1.9099758,6.1812234,350.68976,1.7514335,-6.5545397
108,38.29999923706055,14.5,2019-01-05 12:00:00,1.83705,6.137662,349.23962,2.5678868,-5.88008
109,38.29999923706055,14.5,2019-01-05 13:00:00,1.765307,6.068248,347.7621,3.024801,-5.4489584
110,38.29999923706055,14.5,2019-01-05 14:00:00,1.7140983,5.953979,345.93845,3.5920737,-5.987975
111,38.29999923706055,14.5,2019-01-05 15:00:00,1.6847758,5.8239403,343.77426,4.017528,-6.060976
