index,lat,long,time,significant_wave_height,energy_wave_period,mean_wave_direction,wind_100m_u,wind_100m_v
143,38.310001373291016,14.600000381469727,2019-01-06 23:00:00,0.8192997,5.1471357,308.33398,3.3031082,-1.585737
144,38.310001373291016,14.600000381469727,2019-01-07 00:00:00,0.8299638,5.085408,308.61407,2.1149552,-2.4100952
145,38.310001373291016,14.600000381469727,2019-01-07 01:00:00,0.8219658,5.109973,308.26807,2.2299216,-2.505614
146,38.310001373291016,14.600000381469727,2019-01-07 02:00:00,0.807343,5.164394,307.74628,2.5673232,-2.3055227
147,38.310001373291016,14.600000381469727,2019-01-07 03:00:00,0.7921548,5.218815,307.5046,1.9984891,-2.519195
148,38.310001373291016,14.600000381469727,2019-01-07 04:00:00,0.7829449,5.239475,308.0319,0.7278602,-2.437257
149,38.310001373291016,14.600000381469727,2019-01-07 05:00:00,0.7831874,5.2136497,309.784,-0.8001938,-2.1679034
150,38.310001373291016,14.600000381469727,2019-01-07 06:00:00,0.7877115,5.1811485,312.20068,-1.3535318,-0.5255242
151,38.310001373291016,14.600000381469727,2019-01-07 07:00:00,0.787873,5.1805186,314.03516,-0.8866682,0.7094289
152,38.310001373291016,14.600000381469727,2019-01-07 08:00:00,0.7822987,5.204076,314.98535,-0.5592642,0.95750606
153,38.310001373291016,14.600000381469727,2019-01-07 09:00:00,0.7712307,5.242498,315.07874,-0.33133054,1.3051761
154,38.310001373291016,14.600000381469727,2019-01-07 10:00:00,0.76436365,5.222972,312.92017,1.5816109,3.4799252
155,38.310001373291016,14.600000381469727,2019-01-07 11:00:00,0.75151825,5.2343097,311.63495,3.2851133,2.1403995
156,38.310001373291016,14.600000381469727,2019-01-07 12:00:00,0.75071037,5.163008,312.78836,3.450565,-1.6921203
157,38.310001373291016,14.600000381469727,2019-01-07 13:00:00,0.7494986,5.100273,315.06775,2.238419,-4.908974
158,38.310001373291016,14.600000381469727,2019-01-07 14:00:00,0.7472365,5.062985,317.31415,-0.4912839,-4.1932626
159,38.310001373291016,14.600000381469727,2019-01-07 15:00:00,0.7518414,5.012973,319.69238,-1.2960486,-2.627842
160,38.310001373291016,14.600000381469727,2019-01-07 16:00:00,0.7651715,4.964725,322.05414,-0.78919697,-2.232186
161,38.310001373291016,14.600000381469727,2019-01-07 17:00:00,0.78843856,4.925169,324.59717,0.033063173,-2.620146
162,38.310001373291016,14.600000381469727,2019-01-07 18:00:00,0.83368003,4.9270587,327.45325,0.9328003,-3.1511579
163,38.310001373291016,14.600000381469727,2019-01-07 19:00:00,0.8894241,4.8970766,331.64398,1.3976645,-3.733777
164,38.310001373291016,14.600000381469727,2019-01-07 20:00:00,0.9601947,4.858781,337.15295,1.3286848,-4.3512535
165,38.310001373291016,14.600000381469727,2019-01-07 21:00:00,1.0350856,4.828799,343.4418,0.7918415,-5.266151
166,38.310001373291016,14.600000381469727,2019-01-07 22:00:00,1.1326779,4.7572455,351.37842,-0.56376266,-6.591191
167,38.310001373291016,14.600000381469727,2019-01-07 23:00:00,1.1946425,4.746916,357.5025,-1.7014303,-6.303729
168,38.310001373291016,14.600000381469727,2019-01-08 00:00:00,1.1730721,4.817461,359.9961,-1.6134562,-4.6753836
169,38.310001373291016,14.600000381469727,2019-01-08 01:00:00,1.1213675,4.8832197,0.6626129,-0.98513937,-3.7654657
170,38.310001373291016,14.600000381469727,2019-01-08 02:00:00,1.068855,4.906399,0.7449951,-0.8311844,-3.338121
171,38.310001373291016,14.600000381469727,2019-01-08 03:00:00,1.0827507,5.072685,0.40446472,-0.66773224,-2.9478974
172,38.310001373291016,14.600000381469727,2019-01-08 04:00:00,1.0185239,5.091833,359.2711,-0.32383275,-2.4110007
173,38.310001373291016,14.600000381469727,2019-01-08 05:00:00,0.9833002,5.1567097,357.9364,0.114539385,-1.1583924
174,38.310001373291016,14.600000381469727,2019-01-08 06:00:00,0.9231936,5.151293,356.2942,0.4499414,-0.093652725
175,38.310001373291016,14.600000381469727,2019-01-08 07:00:00,0.8668033,5.1397033,354.4377,0.75335264,0.73840153
176,38.310001373291016,14.600000381469727,2019-01-08 08:00:00,0.8166337,5.0983834,352.22424,1.0842562,1.5206591
177,38.310001373291016,14.600000381469727,2019-01-08 09:00:00,0.7731695,5.0304832,348.95074,1.4886382,2.325099
178,38.310001373291016,14.600000381469727,2019-01-08 10:00:00,0.7343104,4.9436874,345.117,1.2357118,3.5152354
179,38.310001373291016,14.600000381469727,2019-01-08 11:00:00,0.69730926,4.858781,340.19025,1.8280389,3.2024226
