ora,fotovoltaico_cf,fotovoltaico_produzione,eolico_cf,eolico_produzione,wec_cf,wec_produzione,consumo,produzione_diesel
2019-09-24T11:00:00,0.0,0.0,0.0,0.0,0.5106118646020835,4084894.916816668,2636816.7547842273,0
2019-09-24T12:00:00,0.0,0.0,0.0,0.0,0.5106118646020835,4084894.916816668,2821745.014840906,0
2019-09-24T13:00:00,0.0,0.0,0.0,0.0,0.5106118646020835,4084894.916816668,2227427.596370561,0
2019-09-24T14:00:00,0.0,0.0,0.0,0.0,0.5106118646020835,4084894.916816668,2072417.324904003,0
2019-09-24T15:00:00,0.0,0.0,0.0,0.0,0.5106118646020835,4084894.916816668,2178018.3812024794,0
2019-09-24T16:00:00,0.0,0.0,0.0,0.0,0.5106118646020835,4084894.916816668,2497830.6288369433,0
2019-09-24T17:00:00,0.0,0.0,0.0,0.0,0.5106118646020835,4084894.916816668,2750707.0386942457,0
2019-09-24T18:00:00,0.00062,1240.0,0.00062,6200.0,0.5106118646020835,4084894.916816668,3093606.7979826396,0
2019-09-24T19:00:00,0.11907,238140.0,0.11907,1190700.0,0.5106118646020835,4084894.916816668,3510894.5614463333,0
2019-09-24T20:00:00,0.22315000000000002,446300.00000000006,0.22315000000000002,2231500.0,0.3512230522736471,2809784.418189177,3244402.2402940304,0
2019-09-24T21:00:00,0.22746,454920.0,0.22746,2274600.0,0.3512230522736471,2809784.418189177,3198210.774014549,0
2019-09-24T22:00:00,0.46838,936760.0,0.46838,4683800.0,0.3512230522736471,2809784.418189177,2538167.8435309813,0
2019-09-24T23:00:00,0.56892,1137840.0,0.56892,5689200.0,0.3512230522736471,2809784.418189177,2059893.7228299738,0
2019-09-25T00:00:00,0.65086,1301720.0,0.65086,6508600.0,0.3512230522736471,2809784.418189177,1622931.5824161903,0
2019-09-25T01:00:00,0.64325,1286500.0,0.64325,6432500.0,0.2858260570410557,2286608.4563284456,1482912.780044659,0
2019-09-25T02:00:00,0.47067000000000003,941340.0000000001,0.47067000000000003,4706700.0,0.2858260570410557,2286608.4563284456,1593893.961135322,0
2019-09-25T03:00:00,0.41395,827900.0,0.41395,4139500.0,0.17001854426539773,1360148.354123182,1400417.3718658602,0
2019-09-25T04:00:00,0.26518,530360.0,0.26518,2651800.0000000005,0.17001854426539773,1360148.354123182,1582393.8742105495,0
2019-09-25T05:00:00,0.047060000000000005,94120.00000000001,0.047060000000000005,470600.00000000006,0.17001854426539773,1360148.354123182,2252722.7554673227,327854.4013441405
2019-09-25T06:00:00,0.0,0.0,0.0,0.0,0.17001854426539773,1360148.354123182,1715243.1631986883,355094.8090755064
2019-09-25T07:00:00,0.0,0.0,0.0,0.0,0.17001854426539773,1360148.354123182,1558613.2505545756,198464.8964313937
2019-09-25T08:00:00,0.0,0.0,0.0,0.0,0.17001854426539773,1360148.354123182,1431629.0434006837,71480.68927750178
2019-09-25T09:00:00,0.0,0.0,0.0,0.0,0.17001854426539773,1360148.354123182,1851969.9562657985,491821.60214261664
2019-09-25T10:00:00,0.0,0.0,0.0,0.0,0.17001854426539773,1360148.354123182,1866988.5984054075,506840.2442822256
2019-09-25T11:00:00,0.0,0.0,0.0,0.0,0.17001854426539773,1360148.354123182,2477043.3822016655,1116895.0280784837
2019-09-25T12:00:00,0.0,0.0,0.0,0.0,0.17001854426539773,1360148.354123182,2746375.0231820364,1386226.6690588545
2019-09-25T13:00:00,0.0,0.0,0.0,0.0,0.17001854426539773,1360148.354123182,2678545.5688137454,1318397.2146905635
2019-09-25T14:00:00,0.0,0.0,0.0,0.0,0.17001854426539773,1360148.354123182,2012420.7188033871,652272.3646802052
2019-09-25T15:00:00,0.0,0.0,0.0,0.0,0.17001854426539773,1360148.354123182,1832526.3661139975,472378.01199081563
2019-09-25T16:00:00,0.0,0.0,0.0,0.0,0.17001854426539773,1360148.354123182,1966944.6074644364,606796.2533412545
2019-09-25T17:00:00,0.0,0.0,0.0,0.0,0.08968500569474257,717480.0455579405,2480083.636865157,1762603.5913072168
