ora,fotovoltaico_cf,fotovoltaico_produzione,eolico_cf,eolico_produzione,wec_cf,wec_produzione,consumo,produzione_diesel
2019-10-09T06:00:00,0.0,0.0,0.0,0.0,0.26904832489057523,1076193.299562301,1623930.8836802281,547737.5841179271
2019-10-09T07:00:00,0.0,0.0,0.0,0.0,0.26904832489057523,1076193.299562301,1540194.0942367057,464000.79467440466
2019-10-09T08:00:00,0.0,0.0,0.0,0.0,0.26904832489057523,1076193.299562301,1638279.978806933,562086.6792446319
2019-10-09T09:00:00,0.0,0.0,0.0,0.0,0.26904832489057523,1076193.299562301,1641551.222323166,565357.922760865
2019-10-09T10:00:00,0.0,0.0,0.0,0.0,0.26904832489057523,1076193.299562301,1660198.3973113617,584005.0977490607
2019-10-09T11:00:00,0.0,0.0,0.0,0.0,0.26904832489057523,1076193.299562301,2046350.8430074404,970157.5434451394
2019-10-09T12:00:00,0.0,0.0,0.0,0.0,0.26904832489057523,1076193.299562301,1809238.080271114,733044.7807088129
2019-10-09T13:00:00,0.0,0.0,0.0,0.0,0.26904832489057523,1076193.299562301,1225866.2153845353,149672.91582223424
2019-10-09T14:00:00,0.0,0.0,0.0,0.0,0.2159665872184867,863866.3488739467,1282244.9996281634,418378.6507542167
2019-10-09T15:00:00,0.0,0.0,0.0,0.0,0.11208346475275116,448333.8590110046,1290596.5737269574,842262.7147159528
2019-10-09T16:00:00,0.0,0.0,0.0,0.0,0.11208346475275116,448333.8590110046,1772662.7348405668,1324328.875829562
2019-10-09T17:00:00,0.0,0.0,0.0,0.0,0.11208346475275116,448333.8590110046,1883494.9477110384,1435161.0887000337
2019-10-09T18:00:00,0.00065,650.0,0.00065,3250.0,0.11208346475275116,448333.8590110046,1817707.874856443,1365474.0158454382
2019-10-09T19:00:00,0.05288,52880.0,0.05288,264400.0,0.11208346475275116,448333.8590110046,1980749.6738957928,1215135.8148847881
2019-10-09T20:00:00,0.17896,178960.0,0.17896,894800.0,0.08968500569474257,358740.02277897025,2006933.3595575881,574433.3367786179
2019-10-09T21:00:00,0.27586,275860.0,0.27586,1379300.0,0.08968500569474257,358740.02277897025,1704069.8023952527,0
2019-10-09T22:00:00,0.449,449000.0,0.449,2245000.0,0.08968500569474257,358740.02277897025,1406058.4714466305,0
2019-10-09T23:00:00,0.56563,565630.0,0.56563,2828150.0,0.08968500569474257,358740.02277897025,1239645.4804331106,0
2019-10-10T00:00:00,0.56971,569710.0,0.56971,2848550.0000000005,0.08968500569474257,358740.02277897025,1260342.9944251594,0
2019-10-10T01:00:00,0.61151,611510.0,0.61151,3057550.0,0.08968500569474257,358740.02277897025,1322383.9974493734,0
2019-10-10T02:00:00,0.58945,589450.0,0.58945,2947250.0,0.08968500569474257,358740.02277897025,1345643.5970098937,0
2019-10-10T03:00:00,0.37444,374440.0,0.37444,1872200.0,0.08968500569474257,358740.02277897025,1456548.167496291,0
2019-10-10T04:00:00,0.29545,295450.0,0.29545,1477250.0,0.08968500569474257,358740.02277897025,1503437.6282774801,0
2019-10-10T05:00:00,0.04732,47320.0,0.04732,236600.0,0.08968500569474257,358740.02277897025,2053514.3453524853,1410854.3225735151
2019-10-10T06:00:00,0.0,0.0,0.0,0.0,0.07179709235610311,287188.36942441243,1749086.4950755504,1461898.125651138
2019-10-10T07:00:00,0.0,0.0,0.0,0.0,0.07179709235610311,287188.36942441243,1554048.5015004026,1266860.13207599
2019-10-10T08:00:00,0.0,0.0,0.0,0.0,0.07179709235610311,287188.36942441243,1661650.9190045379,1374462.5495801254
2019-10-10T09:00:00,0.0,0.0,0.0,0.0,0.07179709235610311,287188.36942441243,1395073.4037848823,1107885.0343604698
2019-10-10T10:00:00,0.0,0.0,0.0,0.0,0.07179709235610311,287188.36942441243,1463855.417835332,1176667.0484109195
