data,cf_fotovoltaico,cf_eolico,cf_wec,energia_consumata
2019-07-11T04:00:00,0.0,0.1477933611654032,0.07918178642499599,1487858.4744066796
2019-07-11T05:00:00,0.0,0.2061758676067512,0.0667821099506511,1981249.487429643
2019-07-11T06:00:00,0.0,0.24959453472931614,0.0667821099506511,2698986.889570556
2019-07-11T07:00:00,0.01543,0.28990768064669564,0.0667821099506511,3162903.0975446985
2019-07-11T08:00:00,0.13040000000000002,0.2978391295475315,0.06264952159811842,2099826.2180660535
2019-07-11T09:00:00,0.29713,0.32091066484062714,0.06264952159811842,2098227.281485951
2019-07-11T10:00:00,0.44527,0.32874077479399366,0.06264952159811842,2211518.2990255435
2019-07-11T11:00:00,0.57578,0.4221334204632193,0.06264952159811842,2546806.22918086
2019-07-11T12:00:00,0.63418,0.4952597152255242,0.06264952159811842,1998905.5181800937
2019-07-11T13:00:00,0.60546,0.448819517090372,0.06264952159811842,2296650.2057355316
2019-07-11T14:00:00,0.5410499999999999,0.4371074001907193,0.0667821099506511,2078871.8948673215
2019-07-11T15:00:00,0.41131,0.41845380605764537,0.0667821099506511,1981401.504597284
2019-07-11T16:00:00,0.22308,0.38632758063022443,0.0667821099506511,2415468.0048591243
2019-07-11T17:00:00,0.0,0.37789735305038574,0.0667821099506511,2127126.106113424
2019-07-11T18:00:00,0.0,0.41681269700107243,0.0667821099506511,3438523.1518197255
2019-07-11T19:00:00,0.0,0.47412276957911814,0.0667821099506511,3509311.6292026564
2019-07-11T20:00:00,0.0,0.48026297284418873,0.0667821099506511,2043551.825867444
2019-07-11T21:00:00,0.0,0.43386962755301794,0.07918178642499599,2874492.1384375966
2019-07-11T22:00:00,0.0,0.38547348742540893,0.07918178642499599,1405126.906113452
2019-07-11T23:00:00,0.0,0.44919058159988745,0.07918178642499599,1592810.7773780357
2019-07-12T00:00:00,0.0,0.5090739962298987,0.07918178642499599,1752628.0376521533
2019-07-12T01:00:00,0.0,0.5039737560713872,0.09039322952462316,1370291.6241144622
2019-07-12T02:00:00,0.0,0.5295310527436258,0.09039322952462316,1213598.8180868845
2019-07-12T03:00:00,0.0,0.5720690800098424,0.12173862946889506,1507851.2196476636
2019-07-12T04:00:00,0.0,0.6112810756444094,0.12173862946889506,1903480.3772822376
2019-07-12T05:00:00,0.0,0.4799394757424175,0.12173862946889506,2097538.2197749056
2019-07-12T06:00:00,0.0,0.5011710874972409,0.12173862946889506,2251679.722688627
2019-07-12T07:00:00,0.01487,0.42361609449612453,0.13573569906257574,1945773.56469496
2019-07-12T08:00:00,0.1375,0.3655234759081776,0.13573569906257574,1700152.0652063177
2019-07-12T09:00:00,0.2464,0.34800285800244435,0.13573569906257574,2227907.312696743
2019-07-12T10:00:00,0.39579000000000003,0.3329943592818408,0.13573569906257574,1961478.5060048332
2019-07-12T11:00:00,0.44360000000000005,0.3081729704852961,0.13573569906257574,1898896.6258663787
2019-07-12T12:00:00,0.5285599999999999,0.23596715611162486,0.13573569906257574,2308761.9371434003
2019-07-12T13:00:00,0.55765,0.1688175156039731,0.13573569906257574,2580128.9149894104
2019-07-12T14:00:00,0.46015,0.14997118729763795,0.13573569906257574,2192481.9779239455
2019-07-12T15:00:00,0.39682999999999996,0.15376909066626301,0.13573569906257574,1881705.7328556562
2019-07-12T16:00:00,0.19762000000000002,0.1489130926703068,0.13573569906257574,2711308.7785729947
2019-07-12T17:00:00,0.0,0.13036767323842355,0.13573569906257574,2709406.2848278116
2019-07-12T18:00:00,0.0,0.1374293472741456,0.13573569906257574,4134256.8271432114
2019-07-12T19:00:00,0.0,0.19808091852850268,0.13573569906257574,3654019.736151169
2019-07-12T20:00:00,0.0,0.17617375301975424,0.13573569906257574,2700488.8608195037
