date,renewable_used,diesel_used,charge,energy_used,accumulator_used,solar_used,wind_used,wec_used,wasted_energy
2019-03-20T18:00:00,210643.84,0,23966960,2659228,2448584.3,0,210643.84,0,0
2019-03-20T19:00:00,212248.67,0,21916948,2221260.5,2009011.9,0,212248.67,0,0
2019-03-20T20:00:00,182972.95,0,20137016,1927305.5,1744332.5,0,182972.95,0,0
2019-03-20T21:00:00,192136.55,0,18567888,1729881.9,1537745.4,0,192136.55,0,0
2019-03-20T22:00:00,254846.94,0,17492312,1308911.3,1054064.3,0,254846.94,0,0
2019-03-20T23:00:00,230017.33,0,16462333,1239396.9,1009379.56,0,230017.33,0,0
2019-03-21T00:00:00,140931.2,0,15547164,1037796.8,896865.6,0,140931.2,0,0
2019-03-21T01:00:00,105153.77,0,14304656,1322811.3,1217657.5,0,105153.77,0,0
2019-03-21T02:00:00,90635.836,0,13128328,1243436.9,1152801,0,90635.836,0,0
2019-03-21T03:00:00,90252.29,0,12125584,1072941,982688.7,0,90252.29,0,0
2019-03-21T04:00:00,100827.42,0,10761025,1438095,1337267.6,0,100827.42,0,0
2019-03-21T05:00:00,144805.67,0,9100062,1772549.9,1627744.3,0,144805.67,0,0
2019-03-21T06:00:00,272278.22,0,7885101.5,1462939.6,1190661.4,0,272278.22,0,0
2019-03-21T07:00:00,1076013.5,0,7907789.5,1052623.6,0,591422.2,484591.34,0,23389.875
2019-03-21T08:00:00,2799347.3,0,9292906,1371391.8,0,2161689.8,637657.44,0,1427955.5
2019-03-21T09:00:00,4773141,0,12877619,1077560.4,0,4048380.5,724760.44,0,3695580.5
2019-03-21T10:00:00,6183861,0,17718116,1193659.1,0,5509989.5,673871.75,0,4990202
2019-03-21T11:00:00,6617771,0,23145900,1022117.1,0,6038127,579644.2,0,5595654
2019-03-21T12:00:00,6717417,0,26700000,1397750.3,0,6326077,391340.25,0,5319667
2019-03-21T13:00:00,6670932.5,0,26700000,1905332.4,0,6358959,311973.44,0,4765600
2019-03-21T14:00:00,6204598,0,26700000,1352743.3,0,5793990,410607.75,0,4851855
2019-03-21T15:00:00,4749900,0,26700000,1295708.6,0,4096693.8,653206.4,0,3454191.5
2019-03-21T16:00:00,3277088.5,0,26700000,1448274.6,0,2787923,489165.53,0,1828813.9
2019-03-21T17:00:00,1563888.1,0,26700000,1547014.8,0,998501.3,565386.8,0,16873.375
2019-03-21T18:00:00,518914.28,0,25268080,1922195.1,1403280.9,0,518914.28,0,0
2019-03-21T19:00:00,572056.44,0,23374842,2427429,1855372.5,0,572056.44,0,0
2019-03-21T20:00:00,550195.3,0,21993780,1903636.6,1353441.3,0,550195.3,0,0
2019-03-21T21:00:00,615039.1,0,21213530,1379684.6,764645.5,0,615039.1,0,0
2019-03-21T22:00:00,733062,0,20487126,1444937.4,711875.4,0,733062,0,0
2019-03-21T23:00:00,801251.56,0,20037346,1242036.9,440785.3,0,801251.56,0,0
2019-03-22T00:00:00,691791.5,0,19526378,1192540.8,500749.25,0,691791.5,0,0
2019-03-22T01:00:00,662410,0,19063446,1116084.1,453674.13,0,662410,0,0
2019-03-22T02:00:00,618691.06,0,18459368,1210688.4,591997.3,0,618691.06,0,0
2019-03-22T03:00:00,526564.5,0,17764920,1207123.4,680558.9,0,526564.5,0,0
2019-03-22T04:00:00,394798.56,0,16776116,1363826.3,969027.7,0,394798.56,0,0
2019-03-22T05:00:00,272707.6,0,15261020,1757501.6,1484794,0,272707.6,0,0
2019-03-22T06:00:00,196432.44,0,13791293,1636765.3,1440332.8,0,196432.44,0,0
2019-03-22T07:00:00,548804.44,0,12841933,1479177.6,930373.2,330476.3,218328.14,0,0
2019-03-22T08:00:00,1649999.8,0,12936267,1552748.1,0,1345143.3,304856.53,0,97251.625
2019-03-22T09:00:00,2523876,0,13958482,1470045.9,0,2263092.3,260783.7,0,1053830.1
2019-03-22T10:00:00,4952428,0,17136736,1675878.5,0,4620973.5,331454.6,0,3276549.5
2019-03-22T11:00:00,6408526,0,21803728,1597193.5,0,5998907,409619.1,0,4811332.5
2019-03-22T12:00:00,6624485.5,0,26071726,2224488,0,6001571,622914.56,0,4399997.5
2019-03-22T13:00:00,6689173,0,26700000,1496489.9,0,5903383,785789.8,0,5192683
2019-03-22T14:00:00,6127640,0,26700000,1585147,0,5005641,1121999.3,0,4542493
2019-03-22T15:00:00,4521628.5,0,26700000,1619517,0,3200421.3,1321207.1,0,2902111.5
2019-03-22T16:00:00,3929023,0,26700000,1600879.1,0,2924504,1004519.1,0,2328144
2019-03-22T17:00:00,2079595.3,0,26700000,2000131.6,0,986101.56,1093493.6,0,79463.625
2019-03-22T18:00:00,1143426,0,25218904,2594901,1451475,0,1143426,0,0
2019-03-22T19:00:00,810926.44,0,22976052,3008920.8,2197994.3,0,810926.44,0,0
2019-03-22T20:00:00,509010.2,0,21155242,2293404,1784393.8,0,509010.2,0,0
2019-03-22T21:00:00,711109.2,0,20076722,1768059.5,1056950.3,0,711109.2,0,0
2019-03-22T22:00:00,1587423.3,0,20057102,1606650.4,19227.125,0,1587423.3,0,0
2019-03-22T23:00:00,1708094.5,0,20406352,1348043,0,0,1708094.5,0,360051.5
2019-03-23T00:00:00,1670698.5,0,20749078,1317373.4,0,0,1670698.5,0,353325.13
2019-03-23T01:00:00,1653722.6,0,21231484,1156397.5,0,0,1653722.6,0,497325.13
2019-03-23T02:00:00,1549908,0,21548424,1223166.4,0,0,1549908,0,326741.63
2019-03-23T03:00:00,1370859.8,0,21659102,1256757.9,0,0,1370859.8,0,114101.875
2019-03-23T04:00:00,1170149.3,0,21479474,1346185.5,176036.25,0,1170149.3,0,0
2019-03-23T05:00:00,863717.6,0,20686214,1641111.8,777394.1,0,863717.6,0,0
2019-03-23T06:00:00,450315.44,0,19588636,1525942.1,1075626.8,0,450315.44,0,0
2019-03-23T07:00:00,666110.8,0,18725428,1512054.4,845943.56,403037.8,263073,0,0
2019-03-23T08:00:00,2123921.5,0,19249574,1583565.8,0,1566042.5,557879.1,0,540355.75
2019-03-23T09:00:00,4353154.5,0,21888182,1632939.9,0,3362353,990801.3,0,2720214.5
2019-03-23T10:00:00,5642169,0,25949648,1455090.1,0,5032277.5,609891.6,0,4187079
2019-03-23T11:00:00,6716090,0,26700000,1591025,0,6281713.5,434376.44,0,5125065
2019-03-23T12:00:00,7221583,0,26700000,1939229,0,6846223,375360.16,0,5282354
2019-03-23T13:00:00,7240828.5,0,26700000,1396701.5,0,6876717.5,364110.97,0,5844127
2019-03-23T14:00:00,6248635.5,0,26700000,1468424.4,0,5889789.5,358845.88,0,4780211
2019-03-23T15:00:00,4693081,0,26700000,1347597.8,0,4308408,384673.06,0,3345483.3
2019-03-23T16:00:00,3607015,0,26700000,1300547.4,0,3198033.3,408981.8,0,2306467.5
2019-03-23T17:00:00,1473926.8,0,26498720,1671180.6,197253.88,1044701.9,429224.94,0,0
2019-03-23T18:00:00,375511.72,0,24217378,2611227.3,2235715.5,0,375511.72,0,0
2019-03-23T19:00:00,364598.75,0,22405604,2140137.5,1775538.8,0,364598.75,0,0
2019-03-23T20:00:00,455386.38,0,21130284,1705199.5,1249813.1,0,455386.38,0,0
2019-03-23T21:00:00,521160.66,0,19587966,2032632.9,1511472.3,0,521160.66,0,0
2019-03-23T22:00:00,536442,0,18828084,1281127.3,744685.25,0,536442,0,0
2019-03-23T23:00:00,687108.1,0,18109838,1390988.9,703880.75,0,687108.1,0,0
2019-03-24T00:00:00,787416.4,0,17952626,941483.94,154067.56,0,787416.4,0,0
2019-03-24T01:00:00,694958.1,0,17570104,1069830.3,374872.13,0,694958.1,0,0
2019-03-24T02:00:00,453667.88,0,16818162,1190571.8,736903.9,0,453667.88,0,0
2019-03-24T03:00:00,361355.47,0,15899243,1261896.5,900541,0,361355.47,0,0
2019-03-24T04:00:00,272888.25,0,14870256,1281295.3,1008407,0,272888.25,0,0
2019-03-24T05:00:00,287028.97,0,13541894,1588824.3,1301795.3,0,287028.97,0,0
2019-03-24T06:00:00,446124.63,0,12544241,1423824.8,977700.1,0,446124.63,0,0
2019-03-24T07:00:00,1040229.4,0,12415930,1165974.3,125744.875,548987.44,491241.97,0,0
2019-03-24T08:00:00,2586521,0,13559213,1407878.9,0,2115948.5,470572.4,0,1178642.1
2019-03-24T09:00:00,3829584.5,0,16117766,1191900.8,0,3330297.3,499287.16,0,2637683.8
2019-03-24T10:00:00,5063084,0,19253116,1830765.4,0,4783915.5,279168.53,0,3232318.5
2019-03-24T11:00:00,5215397.5,0,22501254,1866801.5,0,4706210.5,509187.1,0,3348596
2019-03-24T12:00:00,5848234,0,26339964,1890800.9,0,5314716.5,533517.7,0,3957433
2019-03-24T13:00:00,6818798.5,0,26700000,1971459.4,0,6295031.5,523767,0,4847339
2019-03-24T14:00:00,5385016,0,26700000,1368052.5,0,4871448.5,513567.38,0,4016963.5
2019-03-24T15:00:00,5217498.5,0,26700000,1458972.5,0,4712088.5,505409.78,0,3758526
2019-03-24T16:00:00,2886379.3,0,26700000,1323045.5,0,2443118,443261.3,0,1563333.8
2019-03-24T17:00:00,1334385.9,0,26203492,1820963.1,486577.25,1025413.4,308972.53,0,0
2019-03-24T18:00:00,259384.9,0,24156736,2265206.5,2005821.6,0,259384.9,0,0
2019-03-24T19:00:00,380072.03,0,22590802,1914686.5,1534614.5,0,380072.03,0,0
2019-03-24T20:00:00,399534.5,0,21146062,1815379.8,1415845.3,0,399534.5,0,0
2019-03-24T21:00:00,366763,0,19939700,1548997.3,1182234.3,0,366763,0,0
2019-03-24T22:00:00,516500.4,0,18959382,1477212.4,960712,0,516500.4,0,0
2019-03-24T23:00:00,460000.88,0,17840174,1556824.5,1096823.6,0,460000.88,0,0
2019-03-25T00:00:00,298176.2,0,16912730,1207070.9,908894.7,0,298176.2,0,0
2019-03-25T01:00:00,246888.9,0,15998282,1143048.3,896159.4,0,246888.9,0,0
2019-03-25T02:00:00,232168.64,0,15047223,1164206,932037.4,0,232168.64,0,0
2019-03-25T03:00:00,206881.72,0,14249299,988847.56,781965.9,0,206881.72,0,0
2019-03-25T04:00:00,299946.25,0,13262230,1267274.4,967328.1,0,299946.25,0,0
2019-03-25T05:00:00,364698.22,0,12304053,1303711.5,939013.25,0,364698.22,0,0
2019-03-25T06:00:00,230833.55,0,10841543,1664093.5,1433260,0,230833.55,0,0
2019-03-25T07:00:00,454753.03,0,9911557,1366139.4,911386.4,354081.75,100671.29,0,0
2019-03-25T08:00:00,1008145.6,0,9627134,1286879.8,278734.13,1008145.6,0,0,0
2019-03-25T09:00:00,1220962,0,9487642,1357664.6,136702.63,1220962,0,0,0
2019-03-25T10:00:00,3196541.5,0,11026339,1610255.6,0,2537448,659093.56,0,1586285.9
2019-03-25T11:00:00,4522391.5,0,13692804,1773458.3,0,3541919.8,980471.7,0,2748933.3
2019-03-25T12:00:00,4044161.5,0,15896968,1771828,0,3096998.3,947163.2,0,2272333.5
2019-03-25T13:00:00,3441174.8,0,17965582,1308582.8,0,2811345,629829.7,0,2132592
2019-03-25T14:00:00,3131808.3,0,19379732,1673920.6,0,2842574,289234.2,0,1457887.6
2019-03-25T15:00:00,1683222,0,19266358,1794328,111106,1479060.5,204161.44,0,0
2019-03-25T16:00:00,1172712.3,0,18637210,1789278.1,616565.9,1040752.4,131959.92,0,0
2019-03-25T17:00:00,409283.6,0,17571486,1453692.9,1044409.25,409283.6,0,0,0
2019-03-25T18:00:00,0,0,16128545,1414082.5,1414082.5,0,0,0,0
2019-03-25T19:00:00,0,0,13919973,2164400.8,2164400.8,0,0,0,0
2019-03-25T20:00:00,0,0,11867198,2011719.5,2011719.5,0,0,0,0
2019-03-25T21:00:00,92169.06,0,10141058,1783786.1,1691617,0,92169.06,0,0
2019-03-25T22:00:00,0,0,8715133,1397406.4,1397406.4,0,0,0,0
2019-03-25T23:00:00,0,0,7595913,1096835.8,1096835.8,0,0,0,0
2019-03-26T00:00:00,0,0,6237839,1330912.4,1330912.4,0,0,0,0
2019-03-26T01:00:00,225279.02,0,5125838,1315040.1,1089761.1,0,225279.02,0,0
2019-03-26T02:00:00,173995.03,0,4255527,1026899.94,852904.9,0,173995.03,0,0
2019-03-26T03:00:00,0,0,3036827,1194326,1194326,0,0,0,0
2019-03-26T04:00:00,0,0,1351219.3,1651895.6,1651895.6,0,0,0,0
2019-03-26T05:00:00,0,175625,0,1499819.9,1324194.9,0,0,0,0
2019-03-26T06:00:00,0,1669355.3,0,1669355.3,0,0,0,0,0
2019-03-26T07:00:00,334609.56,1472895.8,0,1807505.4,0,334609.56,0,0,0
2019-03-26T08:00:00,1477866.5,0,68836.54,1406901,0,1477866.5,0,0,70965.5
2019-03-26T09:00:00,2635084.8,0,702376.06,1981951.3,0,2635084.8,0,0,653133.5
2019-03-26T10:00:00,4082890.3,0,3153317.3,1556146.9,0,3979309.3,103580.89,0,2526743.5
2019-03-26T11:00:00,4921323,0,6053295,1931655.1,0,4921323,0,0,2989668
2019-03-26T12:00:00,5487027,0,9423739,2012342.3,0,5487027,0,0,3474684.8
2019-03-26T13:00:00,5631783,0,13227902,1709965.5,0,5631783,0,0,3921817.5
2019-03-26T14:00:00,3769615.8,0,15483434,1444325,0,3769615.8,0,0,2325290.8
2019-03-26T15:00:00,3873038.8,0,17701400,1586475.1,0,3873038.8,0,0,2286563.5
2019-03-26T16:00:00,2165363.8,0,18273436,1575636.4,0,2165363.8,0,0,589727.4
2019-03-26T17:00:00,960934.75,0,17171630,2040704,1079769.3,960934.75,0,0,0
2019-03-26T18:00:00,0,0,14431241,2685581.3,2685581.3,0,0,0,0
2019-03-26T19:00:00,0,0,12071162,2312877.8,2312877.8,0,0,0,0
2019-03-26T20:00:00,0,0,9801632,2224139.5,2224139.5,0,0,0,0
2019-03-26T21:00:00,0,0,8080423,1686784.8,1686784.8,0,0,0,0
2019-03-26T22:00:00,138520.72,0,6830584,1363363.1,1224842.4,0,138520.72,0,0
2019-03-26T23:00:00,157717.88,0,5522375,1439762.5,1282044.6,0,157717.88,0,0
2019-03-27T00:00:00,162397.83,0,4652984.5,1014400.56,852002.75,0,162397.83,0,0
2019-03-27T01:00:00,219718.06,0,3703855.5,1149864.6,930146.56,0,219718.06,0,0
2019-03-27T02:00:00,241330.3,0,2997668.8,933393.25,692062.94,0,241330.3,0,0
2019-03-27T03:00:00,250290.03,0,2072209.3,1157240.4,906950.4,0,250290.03,0,0
2019-03-27T04:00:00,246287.52,0,1193421.8,1107499.3,861211.75,0,246287.52,0,0
2019-03-27T05:00:00,181169.55,3572.125,0,1354295,1169553.4,0,181169.55,0,0
2019-03-27T06:00:00,113810.46,1402561,0,1516371.5,0,0,113810.46,0,0
2019-03-27T07:00:00,678312.25,699778.6,0,1378090.9,0,678312.25,0,0,0
2019-03-27T08:00:00,2450649.8,0,1316107.9,1093837.5,0,2450649.8,0,0,1356812.3
2019-03-27T09:00:00,4206179,0,4191330,1242032.4,0,4206179,0,0,2964146.5
2019-03-27T10:00:00,5538992.5,0,8194487,1412026.5,0,5431641.5,107351.15,0,4126966
2019-03-27T11:00:00,5517797,0,12120785,1470066.9,0,5517797,0,0,4047730
2019-03-27T12:00:00,6954514.5,0,17602210,1303561.6,0,6954514.5,0,0,5650953
2019-03-27T13:00:00,6638459,0,22561182,1526116.8,0,6638459,0,0,5112342
2019-03-27T14:00:00,5728776,0,26367664,1804568.5,0,5728776,0,0,3924207.5
2019-03-27T15:00:00,5021439.5,0,26700000,1511126,0,5021439.5,0,0,3510313.5
2019-03-27T16:00:00,3480839.5,0,26700000,1825622.1,0,3480839.5,0,0,1655217.4
2019-03-27T17:00:00,1096872.8,0,26063638,1720508,623635.25,1096872.8,0,0,0
2019-03-27T18:00:00,0,0,23384830,2625231.3,2625231.3,0,0,0,0
2019-03-27T19:00:00,0,0,21287410,2055471.5,2055471.5,0,0,0,0
2019-03-27T20:00:00,0,0,19502888,1748832.4,1748832.4,0,0,0,0
2019-03-27T21:00:00,0,0,18059190,1414824,1414824,0,0,0,0
2019-03-27T22:00:00,0,0,16469972,1557433.5,1557433.5,0,0,0,0
2019-03-27T23:00:00,0,0,15240427,1204954.4,1204954.4,0,0,0,0
2019-03-28T00:00:00,0,0,13872430,1340637,1340637,0,0,0,0
2019-03-28T01:00:00,0,0,12505837,1339261.4,1339261.4,0,0,0,0
2019-03-28T02:00:00,0,0,11112125,1365838,1365838,0,0,0,0
2019-03-28T03:00:00,0,0,9871188,1216118,1216118,0,0,0,0
2019-03-28T04:00:00,0,0,8534232,1310216.6,1310216.6,0,0,0,0
2019-03-28T05:00:00,0,0,6990885.5,1512479.8,1512479.8,0,0,0,0
2019-03-28T06:00:00,0,0,5191698,1763203.6,1763203.6,0,0,0,0
2019-03-28T07:00:00,566622.6,0,4017980,1716866.1,1150243.5,566622.6,0,0,0
2019-03-28T08:00:00,2250784.3,0,4507056.5,1746581.6,0,2250784.3,0,0,504202.63
2019-03-28T09:00:00,3383478.5,0,6398606,1433427.4,0,3383478.5,0,0,1950051.1
2019-03-28T10:00:00,4829013.5,0,9543662,1586687.5,0,4829013.5,0,0,3242326
2019-03-28T11:00:00,5977322.5,0,13588922,1806951.8,0,5977322.5,0,0,4170370.8
2019-03-28T12:00:00,6117945,0,17763750,1813998.3,0,6117945,0,0,4303947
2019-03-28T13:00:00,6334160,0,22645628,1301296.6,0,6334160,0,0,5032863.5
2019-03-28T14:00:00,6107658,0,26700000,1555120.5,0,6107658,0,0,4552537.5
2019-03-28T15:00:00,4646967,0,26700000,1403021.1,0,4646967,0,0,3243946
2019-03-28T16:00:00,3438772.3,0,26700000,1645292.3,0,3438772.3,0,0,1793480
2019-03-28T17:00:00,1053427.6,0,26296364,1448990.8,395563.13,1053427.6,0,0,0
2019-03-28T18:00:00,0,0,23775758,2470194.3,2470194.3,0,0,0,0
2019-03-28T19:00:00,0,0,21777150,1958635.1,1958635.1,0,0,0,0
2019-03-28T20:00:00,0,0,19980722,1760499.3,1760499.3,0,0,0,0
2019-03-28T21:00:00,0,0,18186712,1758129.5,1758129.5,0,0,0,0
2019-03-28T22:00:00,0,0,16760890,1397305.5,1397305.5,0,0,0,0
2019-03-28T23:00:00,0,0,15425770,1308417.6,1308417.6,0,0,0,0
2019-03-29T00:00:00,0,0,14337889,1066123.1,1066123.1,0,0,0,0
2019-03-29T01:00:00,0,0,12934381,1375437.9,1375437.9,0,0,0,0
2019-03-29T02:00:00,0,0,11735144,1175252.6,1175252.6,0,0,0,0
2019-03-29T03:00:00,0,0,10458618,1250995.5,1250995.5,0,0,0,0
2019-03-29T04:00:00,0,0,9008368,1421245.5,1421245.5,0,0,0,0
2019-03-29T05:00:00,0,0,7304537,1669754.4,1669754.4,0,0,0,0
2019-03-29T06:00:00,0,0,5770022,1503824.6,1503824.6,0,0,0,0
2019-03-29T07:00:00,413876.13,0,4140360.5,2010944.5,1597068.4,413876.13,0,0,0
2019-03-29T08:00:00,2042284.8,0,4134309,2048215.1,5930.375,2042284.8,0,0,0
2019-03-29T09:00:00,3224210.5,0,5892573,1411567.1,0,3224210.5,0,0,1812643.4
2019-03-29T10:00:00,4993884.5,0,8875125,1919088.5,0,4993884.5,0,0,3074796
2019-03-29T11:00:00,5337220,0,12439292,1662821.5,0,5337220,0,0,3674398.5
2019-03-29T12:00:00,4678196,0,14909322,2131773.5,0,4678196,0,0,2546422.5
2019-03-29T13:00:00,3666927.5,0,16352547,2179067,0,3666927.5,0,0,1487860.5
2019-03-29T14:00:00,2703880.5,0,17535040,1484815.4,0,2703880.5,0,0,1219065.1
2019-03-29T15:00:00,1568430.6,0,17612026,1489064.3,0,1568430.6,0,0,79366.375
2019-03-29T16:00:00,1153176.8,0,17006162,1746924.4,593747.6,1153176.8,0,0,0
2019-03-29T17:00:00,545497.2,0,15869950,1658984.6,1113487.5,545497.2,0,0,0
2019-03-29T18:00:00,0,0,13481569,2340613.8,2340613.8,0,0,0,0
2019-03-29T19:00:00,0,0,10883276,2546327,2546327,0,0,0,0
2019-03-29T20:00:00,0,0,8708331,2131446,2131446,0,0,0,0
2019-03-29T21:00:00,0,0,6927259.5,1745450,1745450,0,0,0,0
2019-03-29T22:00:00,102985.125,0,5272095.5,1725045.8,1622060.6,0,102985.125,0,0
2019-03-29T23:00:00,0,0,3773826.3,1468303.9,1468303.9,0,0,0,0
2019-03-30T00:00:00,0,0,2480954.5,1267014.3,1267014.3,0,0,0,0
2019-03-30T01:00:00,0,0,1404234.5,1055185.6,1055185.6,0,0,0,0
2019-03-30T02:00:00,0,0,195958.38,1184110.6,1184110.6,0,0,0,0
2019-03-30T03:00:00,0,911338.5,0,1103377.8,192039.22,0,0,0,0
2019-03-30T04:00:00,0,1619616.1,0,1619616.1,0,0,0,0,0
2019-03-30T05:00:00,0,1875983.9,0,1875983.9,0,0,0,0,0
2019-03-30T06:00:00,0,1316971.5,0,1316971.5,0,0,0,0,0
2019-03-30T07:00:00,458702.94,883029.06,0,1341732,0,357204.66,101498.29,0,0
2019-03-30T08:00:00,1685174.4,0,158944.56,1521314,0,1571002.4,114171.945,0,163860.38
2019-03-30T09:00:00,3664172.3,0,2541653,1207771.6,0,3664172.3,0,0,2456400.5
2019-03-30T10:00:00,4600226.5,0,5384802.5,1669144.4,0,4463818,136408.47,0,2931082
2019-03-30T11:00:00,4387031.5,0,8178656,1506770.4,0,4387031.5,0,0,2880261
2019-03-30T12:00:00,5009513,0,11822573,1252898,0,4921415,88098.12,0,3756615
2019-03-30T13:00:00,6107933,0,16074590,1724410.5,0,6107933,0,0,4383522.5
2019-03-30T14:00:00,5847814,0,20143984,1652562.1,0,5847814,0,0,4195252
2019-03-30T15:00:00,4813583,0,23401908,1454899.3,0,4813583,0,0,3358683.8
2019-03-30T16:00:00,3275462.8,0,25728056,877371.56,0,3275462.8,0,0,2398091.3
2019-03-30T17:00:00,872299.5,0,25124348,1463933.6,591634.1,872299.5,0,0,0
2019-03-30T18:00:00,0,0,22733024,2343496.5,2343496.5,0,0,0,0
2019-03-30T19:00:00,0,0,20430378,2256592.3,2256592.3,0,0,0,0
2019-03-30T20:00:00,0,0,18278444,2108895.3,2108895.3,0,0,0,0
2019-03-30T21:00:00,0,0,16555892,1688101.3,1688101.3,0,0,0,0
2019-03-30T22:00:00,0,0,15439996,1093578.4,1093578.4,0,0,0,0
2019-03-30T23:00:00,0,0,13855409,1552895.3,1552895.3,0,0,0,0
2019-03-31T00:00:00,0,0,12613509,1217062.4,1217062.4,0,0,0,0
2019-03-31T01:00:00,0,0,11382930,1205967.4,1205967.4,0,0,0,0
2019-03-31T02:00:00,0,0,10032488,1323433.1,1323433.1,0,0,0,0
2019-03-31T03:00:00,0,0,9098424,915382.75,915382.75,0,0,0,0
2019-03-31T04:00:00,0,0,7835710,1237459.6,1237459.6,0,0,0,0
2019-03-31T05:00:00,0,0,6168108,1634250.3,1634250.3,0,0,0,0
2019-03-31T06:00:00,0,0,4424230.5,1709000,1709000,0,0,0,0
2019-03-31T07:00:00,639367.9,0,3430884.5,1612846.9,973479,639367.9,0,0,0
2019-03-31T08:00:00,2042376.6,0,3484107.8,1987507.3,0,2042376.6,0,0,54869.375
2019-03-31T09:00:00,3663529.3,0,5469490,1616743.6,0,3663529.3,0,0,2046785.6
2019-03-31T10:00:00,5331800.5,0,9161945,1525145.8,0,5331800.5,0,0,3806654.8
2019-03-31T11:00:00,6285111.5,0,13431361,1883651.9,0,6285111.5,0,0,4401459.5
2019-03-31T12:00:00,6528330.5,0,18154986,1658614.1,0,6528330.5,0,0,4869716.5
2019-03-31T13:00:00,6854949.5,0,22593462,2279200.5,0,6854949.5,0,0,4575749
2019-03-31T14:00:00,6252321.5,0,26700000,1407499.1,0,6252321.5,0,0,4844822.5
2019-03-31T15:00:00,5254738.5,0,26700000,1273252.5,0,5254738.5,0,0,3981486
2019-03-31T16:00:00,3365751.5,0,26700000,1531739.1,0,3365751.5,0,0,1834012.4
2019-03-31T17:00:00,982978.7,0,25789930,1874846.6,891867.94,982978.7,0,0,0
2019-03-31T18:00:00,0,0,22918208,2814287.5,2814287.5,0,0,0,0
2019-03-31T19:00:00,0,0,21106324,1775647.3,1775647.3,0,0,0,0
2019-03-31T20:00:00,0,0,19167734,1899818.3,1899818.3,0,0,0,0
2019-03-31T21:00:00,0,0,17405828,1726667.6,1726667.6,0,0,0,0
2019-03-31T22:00:00,0,0,15845982,1528649.6,1528649.6,0,0,0,0
2019-03-31T23:00:00,0,0,14336964,1478837.5,1478837.5,0,0,0,0
2019-04-01T00:00:00,0,0,13146701,1166457.6,1166457.6,0,0,0,0
2019-04-01T01:00:00,0,0,11823804,1296439.4,1296439.4,0,0,0,0
2019-04-01T02:00:00,0,0,10488141,1308949.9,1308949.9,0,0,0,0
2019-04-01T03:00:00,0,0,9399815,1066559.5,1066559.5,0,0,0,0
2019-04-01T04:00:00,0,0,7799957,1567861,1567861,0,0,0,0
2019-04-01T05:00:00,0,0,6067792,1697521.5,1697521.5,0,0,0,0
2019-04-01T06:00:00,0,0,4497583.5,1538804.3,1538804.3,0,0,0,0
2019-04-01T07:00:00,696498.5,0,3416609,1755853.5,1059355,696498.5,0,0,0
2019-04-01T08:00:00,2635268.3,0,4394671,1626956.8,0,2635268.3,0,0,1008311.5
2019-04-01T09:00:00,4518101.5,0,7046596,1784158.1,0,4518101.5,0,0,2733943.5
2019-04-01T10:00:00,5673666.5,0,10737485,1868626.5,0,5673666.5,0,0,3805040
2019-04-01T11:00:00,6604199,0,15302014,1898499.6,0,6604199,0,0,4705699.5
2019-04-01T12:00:00,7159432,0,20652656,1643307.3,0,7159432,0,0,5516125
2019-04-01T13:00:00,6579031.5,0,25309252,1778416.1,0,6579031.5,0,0,4800615.5
2019-04-01T14:00:00,6265180.5,0,26700000,1893038.5,0,6265180.5,0,0,4372142
2019-04-01T15:00:00,4803663,0,26700000,1764183.4,0,4803663,0,0,3039479.5
2019-04-01T16:00:00,3441344,0,26700000,1627191.6,0,3441344,0,0,1814152.4
2019-04-01T17:00:00,892322.75,0,25740846,1832293.6,939970.9,892322.75,0,0,0
2019-04-01T18:00:00,0,0,22370756,3302687.3,3302687.3,0,0,0,0
2019-04-01T19:00:00,0,0,19743180,2575024,2575024,0,0,0,0
2019-04-01T20:00:00,0,0,17662656,2038912.6,2038912.6,0,0,0,0
2019-04-01T21:00:00,0,0,16322856,1313003.8,1313003.8,0,0,0,0
2019-04-01T22:00:00,0,0,14813656,1479016.1,1479016.1,0,0,0,0
2019-04-01T23:00:00,0,0,13510831,1276768.3,1276768.3,0,0,0,0
2019-04-02T00:00:00,0,0,12422299,1066761.8,1066761.8,0,0,0,0
2019-04-02T01:00:00,0,0,11314265,1085873.5,1085873.5,0,0,0,0
2019-04-02T02:00:00,0,0,10386976,908743.4,908743.4,0,0,0,0
2019-04-02T03:00:00,0,0,9281338,1083525.4,1083525.4,0,0,0,0
2019-04-02T04:00:00,0,0,8031188.5,1225146.5,1225146.5,0,0,0,0
2019-04-02T05:00:00,0,0,6668096,1335830.6,1335830.6,0,0,0,0
2019-04-02T06:00:00,0,0,4688151,1940346,1940346,0,0,0,0
2019-04-02T07:00:00,507838.63,0,3651712,1523548.8,1015710.1,507838.63,0,0,0
2019-04-02T08:00:00,2254090.8,0,4364729.5,1519021,0,2254090.8,0,0,735069.75
2019-04-02T09:00:00,3561116.5,0,6385720.5,1477620.8,0,3561116.5,0,0,2083495.8
2019-04-02T10:00:00,4814960.5,0,9872571,1220269.5,0,4814960.5,0,0,3594691
2019-04-02T11:00:00,6239003,0,14538341,1428931.1,0,6239003,0,0,4810072
2019-04-02T12:00:00,5573549.5,0,18503242,1486022,0,5573549.5,0,0,4087527.5
2019-04-02T13:00:00,6252229.5,0,23067828,1546470.9,0,6252229.5,0,0,4705758.5
