index,lat,long,time,significant_wave_height,energy_wave_period,mean_wave_direction,wind_100m_u,wind_100m_v
100,-13.199999809265137,-176.1999969482422,2019-01-06 04:00:00,2.958026,9.410649,351.03156,2.420419,-10.425824
101,-13.199999809265137,-176.1999969482422,2019-01-06 05:00:00,2.9338787,9.366561,350.433,1.2142166,-10.770253
102,-13.199999809265137,-176.1999969482422,2019-01-06 06:00:00,2.9474323,9.336774,349.92233,0.9060886,-11.462379
103,-13.199999809265137,-176.1999969482422,2019-01-06 07:00:00,2.954235,9.243006,349.44458,0.63185966,-12.400925
104,-13.199999809265137,-176.1999969482422,2019-01-06 08:00:00,2.9898589,9.109557,348.8186,2.76447,-13.731504
105,-13.199999809265137,-176.1999969482422,2019-01-06 09:00:00,3.0508244,8.953205,347.78076,4.2646337,-14.169743
106,-13.199999809265137,-176.1999969482422,2019-01-06 10:00:00,3.080009,8.900406,347.29205,2.4062521,-13.104252
107,-13.199999809265137,-176.1999969482422,2019-01-06 11:00:00,3.1092453,8.86148,347.54468,1.0199289,-13.264332
108,-13.199999809265137,-176.1999969482422,2019-01-06 12:00:00,3.114075,8.879545,348.1377,0.29033852,-11.711134
109,-13.199999809265137,-176.1999969482422,2019-01-06 13:00:00,3.1048834,8.925892,348.7582,-0.15288019,-11.683598
110,-13.199999809265137,-176.1999969482422,2019-01-06 14:00:00,3.102806,8.948796,349.3238,0.54938865,-12.273514
111,-13.199999809265137,-176.1999969482422,2019-01-06 15:00:00,3.1008847,8.965786,349.48853,0.10262823,-12.160572
112,-13.199999809265137,-176.1999969482422,2019-01-06 16:00:00,3.110959,8.987938,349.46655,-0.40434122,-12.69915
113,-13.199999809265137,-176.1999969482422,2019-01-06 17:00:00,3.137807,8.93686,349.42813,0.0070023537,-14.023663
114,-13.199999809265137,-176.1999969482422,2019-01-06 18:00:00,3.207704,8.799218,349.10962,1.4560642,-14.433432
115,-13.199999809265137,-176.1999969482422,2019-01-06 19:00:00,3.2895975,8.661038,348.3354,1.9513966,-14.501104
116,-13.199999809265137,-176.1999969482422,2019-01-06 20:00:00,3.3529518,8.575227,347.1548,2.8904536,-14.198679
117,-13.199999809265137,-176.1999969482422,2019-01-06 21:00:00,3.3742428,8.566087,345.4196,4.7569304,-13.405277
118,-13.199999809265137,-176.1999969482422,2019-01-06 22:00:00,3.335659,8.64792,343.09134,5.000802,-10.88553
119,-13.199999809265137,-176.1999969482422,2019-01-06 23:00:00,3.306994,8.685879,340.90036,5.80072,-10.772587
120,-13.199999809265137,-176.1999969482422,2019-01-07 00:00:00,3.2897012,8.678351,338.951,7.7117214,-11.999091
121,-13.199999809265137,-176.1999969482422,2019-01-07 01:00:00,3.275161,8.649317,337.24872,7.268503,-11.461912
